Time,Voltage,Current,Total mAh
755.5339002609253,3.405078,3.404911,759.7240706944422
756.0326306819916,3.404097,3.403972,760.1968445833311
756.5291497707367,3.404014,3.404076,760.6696329166645
757.0318689346313,3.403346,3.403116,761.1422879166645
757.5307421684265,3.403314,3.403419,761.6149849999978
758.0517919063568,3.402041,3.402417,762.0875429166645
758.557492017746,3.402605,3.402521,762.5601152777756
759.0345902442932,3.401634,3.401603,763.0325601388867
759.5336194038391,3.401665,3.401509,763.5049919444422
760.0325756072998,3.400674,3.400768,763.9773208333311
760.5325663089752,3.400956,3.400893,764.4496670833311
761.0327160358429,3.399943,3.399714,764.9218495833311
761.5405783653259,3.400215,3.400277,765.3941102777756
762.0394246578217,3.399265,3.399192,765.8662202777756
762.5314002037048,3.399505,3.399328,766.3383491666644
763.0334076881409,3.398472,3.398461,766.8103576388867
763.5342299938202,3.398973,3.398733,767.2824038888866
764.0360765457153,3.397846,3.397992,767.75434722222
764.5542423725128,3.397877,3.397981,768.2262890277755
765.0569949150085,3.397355,3.397449,768.6981569444421
765.5318953990936,3.397658,3.397491,769.1700306944421
766.0352430343628,3.396677,3.396854,769.6418159722199
766.5336096286774,3.396677,3.396885,770.1136055555532
767.0336639881134,3.396186,3.396624,770.5853588888866
767.5340869426727,3.396165,3.396113,771.0570412499977
768.0415725708008,3.395549,3.395904,771.528694583331
768.5623869895935,3.395622,3.395643,772.0003116666643
769.0341236591339,3.395132,3.395163,772.471862083331
769.5306084156036,3.394975,3.395153,772.9434111111087
770.0325357913971,3.394474,3.394631,773.4148876388865
770.5335378646851,3.39484,3.394704,773.8863743055532
771.0330395698547,3.393587,3.393796,774.3577348611087
771.5511832237244,3.394203,3.393879,774.8291069444421
772.0602509975433,3.393201,3.393545,775.3004326388865
772.5325138568878,3.393274,3.393003,775.7716830555531
773.0292701721191,3.392387,3.392721,776.2428943055531
773.5292534828186,3.392606,3.392804,776.714117083331
774.0319566726685,3.392063,3.392011,777.1852297222199
774.5298702716827,3.391907,3.392126,777.656358333331
775.0305731296539,3.391218,3.391291,778.1273709722199
775.538562297821,3.391573,3.391312,778.5983865277755
776.032101392746,3.390759,3.390613,779.0693049999977
776.5307171344757,3.39079,3.390571,779.5402176388866
777.0322825908661,3.389715,3.39008,780.011062083331
777.5334312915802,3.3903,3.390164,780.4819181944421
778.0487651824951,3.389381,3.389183,780.9526380555532
778.5554764270782,3.389318,3.389246,781.4233666666643
779.030632019043,3.388661,3.388776,781.8940299999975
779.531898021698,3.388839,3.388849,782.3647034722197
780.0300896167755,3.387795,3.387962,782.8352537499975
780.5344591140747,3.387993,3.38816,783.3058315277752
781.0336081981659,3.38721,3.387168,783.7762715277753
781.5387959480286,3.387586,3.387492,784.2467565277753
782.0558862686157,3.386532,3.386438,784.7170951388864
782.5318610668182,3.386803,3.386782,785.1874815277753
783.0309295654297,3.38602,3.385979,785.6577563888864
783.5290329456329,3.386271,3.38601,786.128035555553
784.0297691822052,3.385039,3.385217,786.5982045833307
784.5409536361694,3.385509,3.385394,787.0683981944418
785.0510814189911,3.384622,3.384517,787.5384699999973
785.5347239971161,3.384674,3.38458,788.0085505555529
786.0318548679352,3.3841,3.384236,788.4785833333307
786.5315222740173,3.38409,3.384006,788.948584166664
787.0336639881134,3.38315,3.383369,789.4184965277751
787.532692193985,3.383776,3.383703,789.8884552777752
788.0560829639435,3.383109,3.383067,790.3583256944419
788.556291103363,3.382816,3.382722,790.8281481944418
789.0310823917389,3.382096,3.382232,791.2979026388863
789.5342996120453,3.382221,3.382232,791.7676570833307
790.0340366363525,3.381282,3.381376,792.2372926388863
790.5336010456085,3.38124,3.381313,792.7069194444418
791.0429182052612,3.380792,3.380562,793.1764419444419
791.5450339317322,3.380562,3.380447,793.6459484722196
792.031830072403,3.38005,3.379873,794.1153752777752
792.531635761261,3.379884,3.380134,794.5848383333308
793.0310955047607,3.379341,3.379122,795.0541608333308
793.5317919254303,3.379456,3.379226,795.5234977777752
794.0333397388458,3.378485,3.378694,795.9927608333307
794.5620098114014,3.378527,3.378746,796.4620311111086
795.0575659275055,3.378026,3.377796,796.9311694444419
795.5339305400848,3.378318,3.378318,797.4003802777753
796.0308349132538,3.377368,3.377368,797.8694591666642
796.5277478694916,3.377765,3.37764,798.3385758333309
797.0318892002106,3.376951,3.376899,798.8075895833309
797.5399103164673,3.376909,3.376815,799.2765916666642
798.0528490543365,3.375949,3.37597,799.7454763888865
798.5330717563629,3.376231,3.376199,800.2143929166642
799.0307335853577,3.375646,3.375657,800.6832341666642
799.533723115921,3.375469,3.375354,801.1520333333309
800.0337722301483,3.37501,3.374801,801.620755694442
800.5297973155975,3.375114,3.375135,802.089524444442
801.0613439083099,3.374394,3.374529,802.5582090277753
