Time,Voltage,Current,Total mAh,Temperature,,Total mAh,Voltage
174.2344842,4.008771,4.197982,210.1234816,24.937,,210.1234816,4.008771
174.7345035,4.008009,4.197841,210.7065151,24.937,,210.7065151,4.008009
175.2344909,4.008259,4.197849,211.2895497,25,,211.2895497,4.008259
175.7585828,4.007738,4.1981,211.8726191,25,,211.8726191,4.007738
176.25717,4.007946,4.197677,212.4556298,25,,212.4556298,4.007946
176.7362683,4.007665,4.197794,213.0386567,25,,213.0386567,4.007665
177.2312613,4.007842,4.197747,213.6216772,25,,213.6216772,4.007842
177.7357395,4.007278,4.197394,214.2046486,25,,214.2046486,4.007278
178.2381337,4.007946,4.197872,214.7876863,25,,214.7876863,4.007946
178.7381248,4.007049,4.197496,215.3706719,25,,215.3706719,4.007049
