Time,Power
0.012080,68.88
0.012160,68.88
0.012240,68.88
0.012320,68.88
0.012400,68.88
0.012480,68.88
0.012560,68.88
0.012640,68.32
0.012720,68.88
0.012800,68.88
0.012880,68.32
0.012960,68.88
0.013040,68.88
0.013120,68.88
0.013200,68.88
0.013280,68.32
0.013360,68.88
0.013440,68.88
0.013520,68.88
0.013600,68.88
0.013680,68.88
0.013760,68.88
0.013840,68.88
0.013920,68.88
0.014000,68.88
0.014080,68.88
0.014160,68.88
0.014240,68.32
0.014320,87.84
0.014400,68.88
0.014480,68.88
0.014560,68.88
0.014640,68.88
0.014720,68.88
0.014800,68.88
0.014880,68.32
0.014960,68.88
0.015040,68.88
0.015120,68.32
0.015200,48.8
0.015280,68.88
0.015360,68.88
0.015440,68.88
0.015520,68.88
0.015600,68.32
0.015680,68.32
0.015760,68.88
0.015840,68.88
0.015920,68.88
0.016000,68.88
0.016080,68.88
0.016160,68.88
0.016240,68.88
0.016320,68.88
0.016400,68.88
0.016480,68.88
0.016560,68.88
0.016640,68.88
0.016720,68.88
0.016800,68.88
0.016880,68.88
0.016960,68.88
0.017040,68.88
0.017120,68.88
0.017200,68.88
0.017280,68.88
0.017360,68.88
0.017440,68.32
0.017520,88.56
0.017600,68.88
0.017680,68.88
0.017760,68.88
0.017840,68.32
0.017920,68.88
0.018000,68.88
0.018080,88.56
0.018160,68.88
0.018240,68.88
0.018320,68.88
0.018400,68.88
0.018480,68.32
0.018560,68.32
0.018640,68.88
0.018720,68.88
0.018800,68.88
0.018880,68.88
0.018960,68.32
0.019040,49.2
0.019120,68.32
0.019200,68.88
0.019280,68.32
0.019360,68.88
0.019440,68.88
0.019520,68.88
0.019600,68.88
0.019680,68.88
0.019760,68.88
0.019840,68.88
0.019920,68.88
0.020000,68.88
0.020080,68.88
0.020160,68.88
0.020240,68.88
0.020320,68.32
0.020400,68.88
0.020480,68.88
0.020560,68.32
0.020640,68.88
0.020720,68.88
0.020800,88.56
0.020880,68.88
0.020960,68.88
0.021040,68.88
0.021120,68.88
0.021200,68.88
0.021280,68.88
0.021360,68.88
0.021440,68.88
0.021520,88.56
0.021600,68.88
0.021680,68.32
0.021760,88.56
0.021840,68.32
0.021920,68.88
0.022000,68.88
0.022080,68.88
0.022160,68.88
0.022240,68.88
0.022320,68.88
0.022400,49.2
0.022480,68.32
0.022560,68.32
0.022640,68.32
0.022720,68.88
0.022800,68.88
0.022880,68.32
0.022960,68.88
0.023040,68.88
0.023120,68.32
0.023200,49.2
0.023280,68.88
0.023360,68.88
0.023440,68.88
0.023520,68.88
0.023600,68.32
0.023680,68.88
0.023760,68.88
0.023840,68.32
0.023920,68.88
0.024000,68.32
0.024080,68.32
0.024160,68.88
0.024240,68.88
0.024320,68.88
0.024400,68.32
0.024480,68.88
0.024560,68.32
0.024640,68.88
0.024720,68.88
0.024800,68.88
0.024880,88.56
0.024960,68.32
0.025040,68.88
0.025120,68.88
0.025200,68.88
0.025280,68.88
0.025360,68.88
0.025440,68.88
0.025520,68.88
0.025600,68.88
0.025680,68.88
0.025760,68.32
0.025840,68.88
0.025920,49.2
0.026000,68.88
0.026080,68.32
0.026160,68.88
0.026240,68.88
0.026320,68.88
0.026400,68.32
0.026480,68.88
0.026560,68.88
0.026640,68.88
0.026720,68.32
0.026800,68.88
0.026880,68.88
0.026960,68.88
0.027040,68.32
0.027120,88.56
0.027200,68.88
0.027280,68.88
0.027360,68.88
0.027440,68.88
0.027520,68.32
0.027600,68.32
0.027680,68.88
0.027760,68.32
0.027840,49.2
0.027920,68.88
0.028000,68.88
0.028080,68.88
0.028160,68.32
0.028240,68.88
0.028320,68.88
0.028400,68.88
0.028480,68.88
0.028560,68.88
0.028640,68.88
0.028720,68.32
0.028800,68.88
0.028880,68.88
0.028960,68.32
0.029040,68.88
0.029120,68.88
0.029200,68.88
0.029280,68.88
0.029360,88.56
0.029440,68.88
0.029520,68.88
0.029600,68.88
0.029680,68.88
0.029760,68.88
0.029840,68.88
0.029920,68.32
0.030000,68.88
0.030080,68.88
0.030160,68.88
0.030240,68.32
0.030320,68.88
0.030400,68.88
0.030480,68.88
0.030560,68.88
0.030640,68.32
0.030720,68.88
0.030800,68.88
0.030880,68.88
0.030960,68.88
0.031040,68.88
0.031120,68.32
0.031200,68.88
0.031280,68.88
0.031360,88.56
0.031440,68.32
0.031520,68.88
0.031600,68.32
0.031680,68.88
0.031760,68.88
0.031840,88.56
0.031920,68.88
0.032000,68.88
0.032080,68.88
0.032160,68.88
0.032240,68.88
0.032320,88.56
0.032400,68.88
0.032480,68.88
0.032560,88.56
0.032640,68.32
0.032720,68.88
0.032800,68.88
0.032880,68.88
0.032960,68.32
0.033040,68.88
0.033120,68.32
0.033200,68.88
0.033280,68.88
0.033360,68.88
0.033440,68.88
0.033520,68.88
0.033600,68.88
0.033680,88.56
0.033760,68.32
0.033840,68.88
0.033920,68.88
0.034000,68.88
0.034080,87.84
0.034160,68.88
0.034240,68.88
0.034320,68.88
0.034400,68.32
0.034480,68.88
0.034560,68.32
0.034640,68.32
0.034720,68.88
0.034800,68.88
0.034880,68.88
0.034960,68.88
0.035040,68.32
0.035120,68.88
0.035200,68.88
0.035280,68.88
0.035360,68.88
0.035440,68.88
0.035520,68.88
0.035600,68.88
0.035680,68.32
0.035760,68.32
0.035840,68.32
0.035920,88.56
0.036000,68.88
0.036080,68.88
0.036160,68.32
0.036240,68.88
0.036320,88.56
0.036400,68.88
0.036480,68.88
0.036560,68.88
0.036640,68.32
0.036720,68.88
0.036800,68.32
0.036880,68.88
0.036960,68.32
0.037040,68.88
0.037120,68.88
0.037200,68.88
0.037280,68.32
0.037360,68.88
0.037440,68.88
0.037520,68.32
0.037600,68.88
0.037680,68.88
0.037760,68.88
0.037840,68.32
0.037920,68.88
0.038000,68.32
0.038080,68.32
0.038160,68.32
0.038240,88.56
0.038320,68.32
0.038400,68.88
0.038480,68.88
0.038560,68.88
0.038640,68.32
0.038720,68.88
0.038800,68.88
0.038880,68.32
0.038960,68.32
0.039040,68.88
0.039120,68.88
0.039200,68.32
0.039280,88.56
0.039360,68.88
0.039440,68.88
0.039520,48.8
0.039600,68.88
0.039680,68.32
0.039760,68.88
0.039840,68.88
0.039920,68.88
0.040000,68.88
0.040080,68.88
0.040160,68.32
0.040240,88.56
0.040320,68.88
0.040400,49.2
0.040480,68.88
0.040560,68.88
0.040640,68.88
0.040720,68.88
0.040800,68.88
0.040880,68.32
0.040960,68.88
0.041040,68.88
0.041120,68.88
0.041200,68.32
0.041280,49.2
0.041360,68.88
0.041440,68.32
0.041520,68.88
0.041600,68.88
0.041680,68.88
0.041760,68.32
0.041840,68.32
0.041920,68.88
0.042000,68.88
0.042080,68.32
0.042160,68.88
0.042240,88.56
0.042320,68.88
0.042400,68.88
0.042480,68.88
0.042560,68.32
0.042640,68.88
0.042720,68.88
0.042800,68.88
0.042880,68.88
0.042960,68.88
0.043040,68.88
0.043120,68.88
0.043200,68.88
0.043280,68.88
0.043360,68.32
0.043440,68.88
0.043520,68.88
0.043600,68.88
0.043680,68.88
0.043760,68.32
0.043840,68.88
0.043920,68.88
0.044000,68.88
0.044080,68.88
0.044160,68.88
0.044240,68.32
0.044320,68.88
0.044400,68.32
0.044480,68.88
0.044560,68.88
0.044640,68.88
0.044720,49.2
0.044800,68.88
0.044880,68.88
0.044960,68.88
0.045040,68.32
0.045120,68.88
0.045200,68.88
0.045280,68.88
0.045360,68.88
0.045440,68.88
0.045520,68.32
0.045600,87.84
0.045680,68.32
0.045760,68.88
0.045840,68.32
0.045920,68.88
0.046000,68.32
0.046080,68.88
0.046160,68.88
0.046240,68.88
0.046320,68.88
0.046400,68.88
0.046480,68.88
0.046560,68.88
0.046640,68.32
0.046720,68.88
0.046800,68.88
0.046880,68.88
0.046960,68.88
0.047040,68.88
0.047120,68.32
0.047200,68.88
0.047280,68.88
0.047360,68.32
0.047440,68.88
0.047520,88.56
0.047600,68.32
0.047680,68.32
0.047760,68.32
0.047840,87.84
0.047920,49.2
0.048000,68.88
0.048080,68.88
0.048160,68.32
0.048240,68.88
0.048320,68.88
0.048400,68.88
0.048480,68.32
0.048560,68.88
0.048640,68.88
0.048720,68.88
0.048800,68.32
0.048880,68.88
0.048960,68.88
0.049040,88.56
0.049120,68.88
0.049200,68.32
0.049280,68.88
0.049360,68.88
0.049440,68.88
0.049520,68.88
0.049600,68.32
0.049680,68.88
0.049760,88.56
0.049840,68.88
0.049920,68.32
0.050000,88.56
0.050080,68.88
0.050160,68.32
0.050240,68.88
0.050320,68.88
0.050400,68.88
0.050480,68.88
0.050560,68.32
0.050640,68.88
0.050720,68.88
0.050800,68.88
0.050880,68.88
0.050960,68.88
0.051040,49.2
0.051120,68.88
0.051200,49.2
0.051280,87.84
0.051360,68.32
0.051440,68.88
0.051520,68.32
0.051600,68.88
0.051680,68.88
0.051760,68.88
0.051840,68.32
0.051920,68.88
0.052000,68.88
0.052080,68.88
0.052160,68.88
0.052240,68.88
0.052320,68.88
0.052400,68.88
0.052480,68.88
0.052560,68.88
0.052640,68.32
0.052720,68.88
0.052800,68.88
0.052880,88.56
0.052960,68.88
0.053040,68.88
0.053120,68.88
0.053200,68.88
0.053280,68.32
0.053360,68.88
0.053440,68.32
0.053520,68.88
0.053600,68.32
0.053680,68.32
0.053760,68.88
0.053840,68.88
0.053920,68.88
0.054000,68.88
0.054080,68.88
0.054160,68.88
0.054240,68.32
0.054320,68.32
0.054400,68.32
0.054480,68.88
0.054560,68.88
0.054640,68.88
0.054720,68.88
0.054800,68.32
0.054880,68.88
0.054960,68.88
0.055040,68.32
0.055120,68.88
0.055200,68.88
0.055280,88.56
0.055360,68.88
0.055440,68.88
0.055520,68.32
0.055600,68.32
0.055680,68.88
0.055760,68.88
0.055840,68.88
0.055920,68.88
0.056000,68.32
0.056080,68.88
0.056160,68.32
0.056240,68.88
0.056320,68.88
0.056400,68.88
0.056480,68.88
0.056560,68.32
0.056640,68.88
0.056720,68.88
0.056800,68.88
0.056880,49.2
0.056960,68.32
0.057040,68.88
0.057120,68.32
0.057200,68.32
0.057280,68.88
0.057360,68.88
0.057440,68.88
0.057520,68.32
0.057600,68.88
0.057680,68.88
0.057760,68.88
0.057840,88.56
0.057920,68.88
0.058000,68.32
0.058080,68.88
0.058160,68.88
0.058240,68.88
0.058320,49.2
0.058400,68.32
0.058480,88.56
0.058560,49.2
0.058640,68.88
0.058720,68.88
0.058800,68.88
0.058880,68.88
0.058960,68.88
0.059040,68.88
0.059120,68.88
0.059200,88.56
0.059280,68.88
0.059360,68.88
0.059440,68.88
0.059520,68.88
0.059600,68.88
0.059680,68.88
0.059760,68.88
0.059840,68.88
0.059920,68.88
0.060000,68.32
0.060080,68.88
0.060160,68.32
0.060240,68.88
0.060320,68.88
0.060400,68.88
0.060480,68.88
0.060560,68.88
0.060640,68.32
0.060720,68.88
0.060800,68.88
0.060880,68.32
0.060960,68.32
0.061040,68.88
0.061120,68.88
0.061200,68.88
0.061280,68.32
0.061360,68.32
0.061440,68.88
0.061520,68.88
0.061600,68.88
0.061680,48.8
0.061760,48.8
0.061840,68.32
0.061920,68.88
0.062000,68.88
0.062080,68.32
0.062160,68.88
0.062240,68.88
0.062320,68.88
0.062400,68.32
0.062480,68.88
0.062560,68.32
0.062640,68.88
0.062720,68.88
0.062800,68.88
0.062880,68.88
0.062960,68.88
0.063040,68.88
0.063120,68.88
0.063200,68.32
0.063280,68.88
0.063360,68.88
0.063440,68.88
0.063520,68.88
0.063600,68.88
0.063680,68.32
0.063760,68.88
0.063840,68.88
0.063920,68.32
0.064000,68.32
0.064080,68.32
0.064160,68.88
0.064240,68.88
0.064320,68.88
0.064400,68.88
0.064480,68.88
0.064560,68.88
0.064640,68.88
0.064720,68.88
0.064800,68.88
0.064880,68.32
0.064960,68.32
0.065040,68.88
0.065120,68.32
0.065200,68.32
0.065280,68.88
0.065360,68.88
0.065440,68.88
0.065520,68.32
0.065600,68.32
0.065680,68.88
0.065760,68.32
0.065840,68.88
0.065920,68.32
0.066000,68.88
0.066080,68.88
0.066160,68.88
0.066240,68.32
0.066320,68.88
0.066400,68.32
0.066480,68.32
0.066560,68.88
0.066640,68.88
0.066720,68.88
0.066800,68.88
0.066880,68.88
0.066960,68.88
0.067040,88.56
0.067120,68.32
0.067200,68.88
0.067280,87.84
0.067360,68.32
0.067440,68.32
0.067520,68.88
0.067600,68.88
0.067680,68.32
0.067760,49.2
0.067840,68.88
0.067920,68.88
0.068000,68.32
0.068080,68.88
0.068160,68.88
0.068240,68.32
0.068320,68.88
0.068400,49.2
0.068480,68.32
0.068560,68.88
0.068640,68.88
0.068720,68.88
0.068800,68.32
0.068880,68.32
0.068960,49.2
0.069040,68.88
0.069120,68.88
0.069200,68.88
0.069280,68.32
0.069360,68.88
0.069440,68.88
0.069520,68.32
0.069600,68.88
0.069680,68.32
0.069760,68.32
0.069840,68.32
0.069920,68.88
0.070000,68.88
0.070080,68.88
0.070160,68.88
0.070240,68.88
0.070320,68.88
0.070400,68.88
0.070480,68.88
0.070560,68.88
0.070640,68.88
0.070720,68.88
0.070800,68.88
0.070880,68.88
0.070960,68.88
0.071040,68.88
0.071120,68.88
0.071200,68.32
0.071280,68.88
0.071360,68.88
0.071440,68.88
0.071520,68.88
0.071600,49.2
0.071680,68.88
0.071760,68.88
0.071840,68.88
0.071920,68.88
0.072000,68.88
0.072080,68.88
0.072160,68.88
0.072240,68.88
0.072320,68.88
0.072400,68.88
0.072480,68.88
0.072560,68.88
0.072640,68.88
0.072720,68.32
0.072800,68.88
0.072880,68.32
0.072960,68.88
0.073040,68.88
0.073120,68.88
0.073200,48.8
0.073280,68.32
0.073360,68.88
0.073440,68.88
0.073520,49.2
0.073600,68.88
0.073680,68.88
0.073760,68.88
0.073840,88.56
0.073920,68.88
0.074000,68.32
0.074080,68.32
0.074160,49.2
0.074240,68.32
0.074320,68.88
0.074400,68.88
0.074480,68.88
0.074560,68.32
0.074640,68.88
0.074720,68.88
0.074800,68.32
0.074880,68.32
0.074960,68.88
0.075040,68.88
0.075120,68.88
0.075200,68.32
0.075280,68.32
0.075360,68.32
0.075440,68.88
0.075520,88.56
0.075600,68.32
0.075680,68.32
0.075760,68.32
0.075840,68.32
0.075920,68.88
0.076000,68.32
0.076080,68.88
0.076160,68.88
0.076240,68.88
0.076320,68.88
0.076400,68.88
0.076480,68.88
0.076560,68.88
0.076640,68.88
0.076720,68.32
0.076800,68.88
0.076880,68.88
0.076960,68.88
0.077040,68.88
0.077120,68.88
0.077200,68.32
0.077280,68.88
0.077360,68.88
0.077440,68.88
0.077520,68.88
0.077600,68.88
0.077680,68.32
0.077760,68.88
0.077840,87.84
0.077920,88.56
0.078000,68.88
0.078080,87.84
0.078160,68.32
0.078240,88.56
0.078320,68.88
0.078400,68.88
0.078480,68.88
0.078560,68.88
0.078640,68.88
0.078720,68.88
0.078800,68.88
0.078880,68.32
0.078960,68.32
0.079040,68.88
0.079120,68.88
0.079200,68.32
0.079280,48.8
0.079360,68.88
0.079440,68.88
0.079520,68.88
0.079600,68.88
0.079680,68.32
0.079760,68.88
0.079840,88.56
0.079920,68.88
0.080000,68.88
0.080080,68.88
0.080160,68.88
0.080240,68.88
0.080320,68.88
0.080400,68.32
0.080480,68.88
0.080560,68.32
0.080640,68.88
0.080720,68.88
0.080800,68.88
0.080880,68.88
0.080960,68.88
0.081040,68.88
0.081120,68.88
0.081200,68.32
0.081280,68.88
0.081360,68.88
0.081440,68.32
0.081520,68.88
0.081600,68.88
0.081680,68.88
0.081760,87.84
0.081840,68.88
0.081920,68.88
0.082000,68.32
0.082080,68.88
0.082160,68.88
0.082240,68.32
0.082320,68.88
0.082400,68.32
0.082480,68.32
0.082560,68.88
0.082640,68.32
0.082720,68.32
0.082800,68.88
0.082880,68.32
0.082960,68.32
0.083040,68.88
0.083120,68.32
0.083200,68.88
0.083280,68.32
0.083360,68.32
0.083440,68.88
0.083520,68.88
0.083600,68.88
0.083680,68.88
0.083760,68.88
0.083840,68.88
0.083920,68.88
0.084000,68.88
0.084080,68.32
0.084160,49.2
0.084240,68.32
0.084320,68.88
0.084400,68.88
0.084480,68.88
0.084560,68.32
0.084640,68.88
0.084720,68.88
0.084800,68.88
0.084880,68.88
0.084960,68.88
0.085040,68.88
0.085120,68.32
0.085200,49.2
0.085280,68.88
0.085360,68.88
0.085440,68.88
0.085520,68.88
0.085600,68.32
0.085680,68.88
0.085760,68.88
0.085840,68.88
0.085920,68.32
0.086000,68.32
0.086080,68.88
0.086160,88.56
0.086240,68.88
0.086320,68.88
0.086400,68.88
0.086480,68.32
0.086560,68.88
0.086640,68.88
0.086720,68.88
0.086800,68.32
0.086880,68.88
0.086960,68.32
0.087040,68.88
0.087120,68.32
0.087200,68.88
0.087280,68.32
0.087360,68.32
0.087440,68.88
0.087520,68.32
0.087600,68.88
0.087680,68.88
0.087760,68.32
0.087840,68.88
0.087920,68.88
0.088000,68.32
0.088080,68.88
0.088160,68.32
0.088240,88.56
0.088320,68.32
0.088400,68.32
0.088480,68.32
0.088560,68.88
0.088640,68.32
0.088720,68.88
0.088800,68.88
0.088880,68.88
0.088960,68.32
0.089040,68.88
0.089120,68.32
0.089200,68.32
0.089280,68.88
0.089360,68.32
0.089440,68.88
0.089520,68.32
0.089600,68.88
0.089680,68.32
0.089760,68.88
0.089840,68.32
0.089920,88.56
0.090000,49.2
0.090080,88.56
0.090160,68.88
0.090240,68.88
0.090320,68.88
0.090400,68.88
0.090480,49.2
0.090560,68.88
0.090640,68.32
0.090720,68.32
0.090800,68.88
0.090880,68.88
0.090960,68.88
0.091040,68.88
0.091120,49.2
0.091200,68.88
0.091280,68.88
0.091360,68.88
0.091440,68.88
0.091520,88.56
0.091600,68.88
0.091680,68.88
0.091760,88.56
0.091840,68.88
0.091920,68.32
0.092000,68.88
0.092080,68.88
0.092160,68.32
0.092240,68.32
0.092320,68.88
0.092400,68.88
0.092480,68.88
0.092560,68.88
0.092640,68.88
0.092720,68.88
0.092800,68.32
0.092880,68.88
0.092960,68.88
0.093040,68.88
0.093120,68.88
0.093200,88.56
0.093280,68.32
0.093360,68.88
0.093440,68.88
0.093520,68.32
0.093600,68.88
0.093680,68.88
0.093760,68.88
0.093840,68.88
0.093920,68.32
0.094000,68.32
0.094080,68.88
0.094160,88.56
0.094240,68.88
0.094320,68.88
0.094400,68.88
0.094480,68.32
0.094560,88.56
0.094640,68.88
0.094720,68.32
0.094800,68.32
0.094880,68.88
0.094960,68.88
0.095040,68.88
0.095120,68.88
0.095200,68.88
0.095280,68.88
0.095360,68.32
0.095440,68.88
0.095520,48.8
0.095600,68.88
0.095680,68.32
0.095760,87.84
0.095840,87.84
0.095920,68.88
0.096000,68.88
0.096080,68.88
0.096160,68.88
0.096240,68.32
0.096320,68.88
0.096400,49.2
0.096480,68.32
0.096560,68.32
0.096640,49.2
0.096720,49.2
0.096800,68.32
0.096880,68.88
0.096960,68.88
0.097040,68.88
0.097120,68.32
0.097200,88.56
0.097280,68.88
0.097360,68.32
0.097440,68.88
0.097520,68.88
0.097600,68.88
0.097680,88.56
0.097760,68.88
0.097840,68.88
0.097920,68.88
0.098000,68.88
0.098080,68.88
0.098160,68.88
0.098240,68.88
0.098320,68.88
0.098400,68.88
0.098480,68.32
0.098560,68.88
0.098640,68.88
0.098720,87.84
0.098800,68.88
0.098880,68.88
0.098960,68.88
0.099040,68.32
0.099120,68.32
0.099200,68.88
0.099280,68.88
0.099360,68.32
0.099440,68.88
0.099520,68.88
0.099600,68.88
0.099680,87.84
0.099760,68.88
0.099840,68.88
0.099920,68.88
0.100000,68.32
0.100080,68.88
0.100160,68.88
0.100240,68.88
0.100320,88.56
0.100400,68.88
0.100480,68.88
0.100560,68.88
0.100640,49.2
0.100720,68.88
0.100800,68.88
0.100880,68.88
0.100960,68.88
0.101040,68.88
0.101120,68.32
0.101200,68.88
0.101280,68.88
0.101360,68.88
0.101440,68.88
0.101520,68.88
0.101600,68.32
0.101680,68.88
0.101760,68.88
0.101840,68.88
0.101920,68.32
0.102000,68.88
0.102080,68.32
0.102160,68.32
0.102240,68.88
0.102320,68.88
0.102400,68.88
0.102480,68.32
0.102560,88.56
0.102640,68.32
0.102720,68.32
0.102800,68.88
0.102880,68.88
0.102960,68.32
0.103040,68.88
0.103120,68.32
0.103200,68.88
0.103280,68.88
0.103360,68.32
0.103440,68.88
0.103520,68.88
0.103600,68.88
0.103680,68.88
0.103760,68.32
0.103840,68.88
0.103920,68.88
0.104000,68.88
0.104080,68.32
0.104160,68.88
0.104240,68.88
0.104320,68.88
0.104400,68.32
0.104480,68.88
0.104560,68.88
0.104640,68.32
0.104720,68.88
0.104800,68.88
0.104880,68.88
0.104960,68.88
0.105040,68.88
0.105120,68.88
0.105200,68.32
0.105280,68.88
0.105360,49.2
0.105440,68.88
0.105520,68.88
0.105600,68.88
0.105680,68.88
0.105760,68.88
0.105840,68.32
0.105920,68.88
0.106000,87.84
0.106080,68.32
0.106160,68.32
0.106240,68.32
0.106320,68.88
0.106400,87.84
0.106480,68.88
0.106560,68.88
0.106640,49.2
0.106720,68.88
0.106800,68.88
0.106880,49.2
0.106960,68.88
0.107040,68.88
0.107120,48.8
0.107200,68.32
0.107280,68.88
0.107360,68.88
0.107440,68.88
0.107520,68.88
0.107600,68.32
0.107680,68.88
0.107760,68.32
0.107840,88.56
0.107920,88.56
0.108000,68.88
0.108080,68.88
0.108160,68.88
0.108240,68.32
0.108320,68.88
0.108400,68.88
0.108480,68.88
0.108560,68.88
0.108640,68.32
0.108720,88.56
0.108800,68.88
0.108880,68.88
0.108960,68.88
0.109040,68.32
0.109120,68.88
0.109200,68.88
0.109280,68.88
0.109360,68.32
0.109440,68.88
0.109520,68.88
0.109600,88.56
0.109680,68.88
0.109760,68.32
0.109840,68.88
0.109920,68.88
0.110000,68.88
0.110080,68.88
0.110160,68.88
0.110240,68.88
0.110320,68.88
0.110400,68.88
0.110480,68.32
0.110560,68.88
0.110640,68.32
0.110720,68.88
0.110800,68.88
0.110880,68.32
0.110960,68.88
0.111040,68.88
0.111120,68.88
0.111200,68.88
0.111280,68.88
0.111360,68.88
0.111440,68.88
0.111520,68.32
0.111600,68.88
0.111680,68.88
0.111760,68.88
0.111840,68.32
0.111920,68.88
0.112000,68.88
0.112080,68.88
0.112160,68.32
0.112240,68.88
0.112320,68.32
0.112400,68.32
0.112480,68.32
0.112560,68.32
0.112640,68.88
0.112720,48.8
0.112800,68.32
0.112880,68.32
0.112960,68.32
0.113040,68.32
0.113120,68.32
0.113200,49.2
0.113280,68.88
0.113360,68.88
0.113440,68.88
0.113520,49.2
0.113600,68.88
0.113680,68.88
0.113760,68.88
0.113840,68.32
0.113920,68.88
0.114000,68.32
0.114080,68.32
0.114160,68.32
0.114240,49.2
0.114320,68.32
0.114400,88.56
0.114480,68.32
0.114560,68.88
0.114640,68.88
0.114720,68.88
0.114800,68.88
0.114880,68.32
0.114960,68.88
0.115040,49.2
0.115120,48.8
0.115200,68.88
0.115280,68.88
0.115360,68.32
0.115440,68.88
0.115520,68.32
0.115600,68.32
0.115680,68.32
0.115760,68.88
0.115840,68.88
0.115920,68.88
0.116000,68.88
0.116080,68.88
0.116160,68.88
0.116240,68.88
0.116320,68.88
0.116400,68.88
0.116480,68.88
0.116560,49.2
0.116640,68.88
0.116720,68.32
0.116800,68.88
0.116880,68.88
0.116960,68.88
0.117040,68.88
0.117120,88.56
0.117200,68.32
0.117280,49.2
0.117360,49.2
0.117440,68.32
0.117520,68.32
0.117600,68.88
0.117680,68.32
0.117760,68.88
0.117840,68.32
0.117920,49.2
0.118000,68.32
0.118080,68.88
0.118160,87.84
0.118240,68.88
0.118320,68.88
0.118400,68.88
0.118480,68.88
0.118560,68.88
0.118640,68.32
0.118720,68.88
0.118800,68.32
0.118880,68.88
0.118960,68.32
0.119040,68.88
0.119120,68.32
0.119200,68.88
0.119280,68.88
0.119360,68.88
0.119440,68.88
0.119520,68.88
0.119600,49.2
0.119680,68.88
0.119760,68.32
0.119840,68.88
0.119920,68.88
0.120000,88.56
0.120080,68.88
0.120160,68.88
0.120240,68.88
0.120320,68.88
0.120400,68.88
0.120480,68.88
0.120560,68.88
0.120640,68.88
0.120720,68.88
0.120800,87.84
0.120880,68.88
0.120960,68.88
0.121040,68.88
0.121120,68.88
0.121200,68.88
0.121280,68.88
0.121360,49.2
0.121440,48.8
0.121520,68.88
0.121600,49.2
0.121680,68.88
0.121760,48.8
0.121840,68.88
0.121920,68.88
0.122000,68.88
0.122080,68.88
0.122160,68.88
0.122240,68.32
0.122320,68.88
0.122400,68.88
0.122480,68.88
0.122560,48.8
0.122640,68.88
0.122720,68.88
0.122800,68.88
0.122880,68.32
0.122960,68.32
0.123040,68.88
0.123120,68.32
0.123200,68.32
0.123280,68.88
0.123360,68.88
0.123440,68.32
0.123520,68.32
0.123600,68.32
0.123680,68.32
0.123760,68.32
0.123840,68.88
0.123920,68.32
0.124000,68.88
0.124080,68.88
0.124160,68.88
0.124240,68.88
0.124320,68.32
0.124400,68.88
0.124480,68.88
0.124560,68.32
0.124640,68.88
0.124720,68.88
0.124800,68.32
0.124880,68.88
0.124960,68.88
0.125040,68.88
0.125120,68.32
0.125200,68.88
0.125280,68.88
0.125360,68.88
0.125440,68.88
0.125520,68.88
0.125600,68.88
0.125680,68.88
0.125760,68.88
0.125840,68.88
0.125920,68.32
0.126000,68.88
0.126080,68.88
0.126160,68.88
0.126240,68.88
0.126320,68.88
0.126400,68.32
0.126480,68.88
0.126560,68.88
0.126640,49.2
0.126720,68.88
0.126800,68.88
0.126880,68.32
0.126960,68.32
0.127040,68.88
0.127120,68.88
0.127200,68.88
0.127280,68.88
0.127360,68.32
0.127440,49.2
0.127520,68.88
0.127600,88.56
0.127680,68.32
0.127760,68.88
0.127840,68.88
0.127920,68.32
0.128000,68.88
0.128080,68.88
0.128160,68.88
0.128240,68.32
0.128320,68.88
0.128400,68.32
0.128480,68.88
0.128560,68.88
0.128640,68.88
0.128720,68.32
0.128800,68.32
0.128880,68.88
0.128960,68.32
0.129040,68.88
0.129120,49.2
0.129200,68.88
0.129280,68.32
0.129360,68.32
0.129440,68.88
0.129520,87.84
0.129600,68.88
0.129680,68.88
0.129760,68.88
0.129840,68.88
0.129920,68.32
0.130000,68.88
0.130080,88.56
0.130160,68.88
0.130240,68.88
0.130320,68.88
0.130400,88.56
0.130480,68.88
0.130560,68.32
0.130640,68.32
0.130720,68.88
0.130800,49.2
0.130880,68.88
0.130960,68.88
0.131040,68.88
0.131120,68.32
0.131200,68.88
0.131280,68.88
0.131360,68.32
0.131440,49.2
0.131520,68.88
0.131600,68.32
0.131680,68.88
0.131760,68.88
0.131840,68.88
0.131920,68.88
0.132000,68.88
0.132080,68.88
0.132160,68.88
0.132240,68.32
0.132320,68.88
0.132400,68.88
0.132480,68.88
0.132560,87.84
0.132640,68.88
0.132720,68.88
0.132800,68.88
0.132880,68.88
0.132960,68.88
0.133040,68.88
0.133120,68.88
0.133200,68.32
0.133280,68.88
0.133360,68.88
0.133440,68.32
0.133520,68.88
0.133600,68.88
0.133680,68.88
0.133760,68.32
0.133840,68.88
0.133920,68.32
0.134000,68.88
0.134080,68.88
0.134160,68.88
0.134240,68.88
0.134320,68.88
0.134400,68.88
0.134480,68.88
0.134560,68.88
0.134640,68.88
0.134720,68.88
0.134800,68.88
0.134880,68.32
0.134960,68.88
0.135040,68.32
0.135120,68.32
0.135200,68.88
0.135280,68.88
0.135360,68.88
0.135440,68.88
0.135520,68.88
0.135600,68.88
0.135680,49.2
0.135760,68.32
0.135840,68.88
0.135920,68.32
0.136000,68.88
0.136080,68.88
0.136160,68.88
0.136240,88.56
0.136320,68.88
