Time,Electrical Power,Mechanical Power
0.8160000000000001,49.16999429090816,15.067637174991376
0.8180000000000001,49.104486360505945,17.241049625728905
0.8200000000000001,48.988171707255106,19.46418802678569
0.8220000000000001,48.859812180289936,21.87870767791695
0.8240000000000001,48.725670483424764,24.46370601967781
0.8260000000000001,48.59180829576172,27.174940780831047
0.8280000000000001,48.345030022969496,29.834098423450623
0.8300000000000001,48.041424523608875,32.494645093093084
0.8320000000000001,47.81316011719956,35.49936391488539
0.834,146.9746030678092,38.86566436248635
0.836,155.65458350082406,42.451259047981324
0.838,160.2284681249513,46.09424511656836
0.84,160.06754888504304,49.89894799460741
0.842,252.59696472342347,54.01615769149724
0.844,262.59062590466357,58.31989530777433
0.846,267.8764749405108,62.833147277310346
0.848,275.8441107066139,70.43284442212642
0.85,282.9215845704125,71.81458632613996
0.852,289.7967422704453,76.7678778053286
0.854,289.84039417866984,79.00500809522772
0.856,299.59274968270864,80.62105560653329
0.858,297.7493557553445,77.6848894935398
0.86,306.3497000138165,77.29511586584427
0.862,303.0,76.2719623228721
0.864,305.2136859195217,73.4480183564486
0.866,291.00313201091683,67.60909163288694
0.868,270.2895542672038,60.401816024233256
0.87,257.7164642615345,52.13115819032338
0.872,237.83328505530673,44.17096183125228
0.874,220.19977939432044,37.69070033194241
0.876,212.03222509239777,31.45982925412408
0.878,206.66250089278782,25.875138468271402
0.88,197.89865524087116,20.079478842070394
0.882,195.64507528132071,14.715277991255725
0.884,192.00480226913862,7.795357484502741
0.886,182.77543667484298,0.5035207927095549
0.888,217.9716801590781,-6.825475342716061
0.89,245.49945994160862,-14.858564619233412
0.892,251.83980822064342,-20.46606924045107
0.894,250.66361592034264,-29.295576817569625
0.896,252.37685103963176,-39.94375130861704
0.898,255.3961849602037,-48.450725814603544
0.9,254.38073600307192,-58.248744555298885
0.902,255.97629896799623,-66.30848327950218
0.904,250.72985433881198,-70.87416625531907
0.906,237.80974974069312,-75.36985870868835
0.908,158.91735458121104,-89.57014537218518
0.91,146.31268647299402,-103.1420681247328
0.912,136.17041283500168,-116.48300729058454
0.914,119.80344645935945,-130.74964783787124
0.916,92.38081434140412,-154.76839483150965
0.918,62.27844647355042,-173.7280549887318
0.92,54.17638639956485,-192.29452968037444
0.922,50.476989779933824,-204.4519447240457
0.924,42.18169522715264,-217.9096246678156
0.926,39.46566246614793,-241.01932526819115
0.928,39.60383539449731,-259.974927166871
0.93,79.27724810078155,-265.50677005155586
0.932,199.48308301658807,-283.9513709245414
0.934,217.9608308033865,-290.5862413038558
0.936,187.63759669059772,-296.6979425842292
0.9380000000000001,236.12577364371026,-311.8909393603236
0.9400000000000001,216.40031146385564,-318.90712977638685
0.9420000000000001,252.1603096808313,-319.5289684674253
0.9440000000000001,289.0755308326777,-320.5734343118567
0.9460000000000001,266.9724719138245,-296.7297154983648
0.9480000000000001,347.3294369920291,-312.0555485272546
0.9500000000000001,379.78531564223135,-302.1849426025674
0.9520000000000001,405.53373732524716,-293.5392886522259
0.9540000000000001,449.7227374183206,-282.3937777284418
0.9560000000000001,499.6407976946909,-269.472824355051
0.9580000000000001,508.1288734992759,-245.72356585677318
0.96,599.3580296290742,-228.0183880898606
0.962,521.8309250228485,-207.7323207349852
0.964,601.16643647878,-185.07256329760654
0.966,681.3667705915648,-152.12292396516764
0.968,680.220407860232,-133.04072748610395
0.97,788.7406651232341,-80.54970801799658
0.972,821.1450796020239,-60.26532711830606
0.974,894.254346428633,-17.30371268173998
0.976,1007.4943224295396,31.29245711579364
0.978,1303.3584512616083,88.15942374872537
0.98,1552.0747368491766,161.0103405148493
0.982,1724.261927810719,242.032652847752
0.984,1921.2480593305759,333.74068354707623
0.986,2222.367940676259,437.07302973418393
0.988,2382.6552081575855,550.8232885896194
0.99,2621.931929550199,666.0341281912414
0.992,2829.475890597194,815.8034815969336
0.994,2899.804215086887,887.8551281450948
0.996,3048.7864790464655,998.2508491773931
0.998,3201.6518885484966,1108.5272075138896
1.0,3426.5001843543446,1271.6507946651525
1.002,3584.307035521731,1382.2130689118194
1.004,3754.524292878638,1493.2072034680543
1.006,3916.5521733694754,1604.6809445955819
1.008,4078.512036394967,1715.4543833249832
1.01,4238.555693406549,1825.5007711288868
1.012,4398.447988356849,1933.642679417189
1.014,4481.378025548009,2039.923684351692
1.016,4570.335172008849,2125.8466566815105
1.018,4657.342502451848,2207.2731088227365
1.02,4736.888557199216,2296.1980682841304
1.022,4909.849330988082,2381.629456172721
1.024,5067.617078682091,2463.703631885382
1.026,5207.633027715185,2547.351666791278
1.028,5358.810211367227,2638.043675997271
1.03,5468.145494879314,2703.4368581955778
1.032,5620.24107639206,2768.628897722263
1.034,5871.762509587125,2919.65914750452
1.036,5767.426382064891,2880.742638912433
1.038,5906.797974438681,2929.7736991286856
1.04,5900.238918069798,2967.632092698616
1.042,6177.659446286743,3154.766086739426
1.044,6137.354115720324,3068.2578894976164
1.046,6237.722146637474,3105.685414448737
1.048,6244.944345867027,3146.1980519561366
1.05,6482.424126929377,3373.8779107313576
1.052,6458.47937498338,3311.1820514429933
1.054,6469.7614111053645,3368.1821953912013
1.056,6623.8548159922375,3424.803257438013
1.058,6705.951772923636,3520.9201724143836
1.06,6780.067220280137,3591.06806056947
1.062,6865.498925274507,3674.617014846226
1.064,6983.792746108518,3808.0487385618626
1.066,7246.918965703052,3920.4986747974217
1.068,6654.97471185176,3722.8458341420164
1.07,6258.219644115973,3632.0800763925686
1.072,6059.894195351764,3541.025796087845
1.074,5970.620390875938,3519.544515674601
1.076,5802.431202916571,3461.4823967678394
1.078,5780.96161469352,3443.0306539200024
1.08,5756.746910435318,3433.464034541389
1.082,5647.573673430956,3368.5168854384765
1.084,5646.279099395584,392.67129908998413
1.086,4556.745268948685,645.7449007873875
1.088,4077.9415124069865,400.9441301310969
1.09,4327.947048176564,797.5705377261038
1.092,4551.309621682359,1183.9255199556499
1.094,4818.960850197788,1563.0501378640283
1.096,4987.305947512935,1936.0212347510096
1.098,5215.186601320194,2303.456584377055
1.1,4074.1393735118,1880.8988346515719
1.102,2614.5439690041435,1182.8524482083649
1.104,1673.203749216874,467.2971977603337
1.106,1304.4685223801098,-81.88540362378654
1.108,1294.610328213516,-449.83221267554086
1.11,1419.9524565531444,-655.3749893497773
1.112,1627.1692225890083,-732.8222708324633
1.114,1880.3280606902688,-715.5609585922434
1.116,2164.8698064319665,-626.3578234914753
1.118,2390.3242290970657,-485.2300710441184
1.12,2629.6592915624838,-308.22789034394145
1.122,2862.1338146597654,-108.37062547651362
1.124,3069.083464560505,103.84976126432218
1.1260000000000001,3310.363833885259,320.4906140709255
1.1280000000000001,3173.2199592055194,425.2609581080278
1.1300000000000001,2980.6532208009476,451.0307862015195
1.1320000000000001,2644.649062265986,456.56324002628116
1.1340000000000001,2324.5878224599405,439.905843055107
1.1360000000000001,2085.952666379585,399.62455535765235
1.1380000000000001,1820.6914052965053,333.6824915415444
1.1400000000000001,1587.7799036903755,241.49942742253972
1.1420000000000001,1351.0136650602813,122.43321212388463
1.1440000000000001,1131.3723924142112,-24.618934400146486
1.1460000000000001,882.1060910368919,-195.35218148392443
1.1480000000000001,938.1825293921422,-374.40183761002174
1.1500000000000001,833.4579903461884,-552.1287419313932
1.1520000000000001,698.0977411184506,-678.7267641926767
1.154,799.8423403867827,-815.5989043316349
1.156,774.6596159736691,-882.5011335227584
1.158,656.220823226939,-933.7260878980245
1.16,527.7960199344611,-980.9613837763085
1.162,349.08925494849655,-1015.451385527907
1.164,350.0695420229548,-1048.452900197504
1.166,276.90814894596537,-1068.559730590912
1.168,288.94388470493084,-1088.356181770007
1.17,343.22446420578615,-1094.5151726705872
1.172,292.75520973172297,-1101.3611307930794
1.174,294.77393189654026,-1094.2507187681017
1.176,310.7687008632861,-1089.4880807217144
1.178,248.27253337854273,-1070.4617311480536
1.18,290.33477842596767,-1056.2342347837362
1.182,304.35739005541933,-1027.5653059732867
1.184,356.9091465864716,-1006.5249240597994
1.186,331.3238336197188,-970.8708447467509
1.188,360.7665213138804,-945.7436899457668
1.19,286.3708121380165,-905.4703945065075
1.192,379.0414042122895,-878.8362969924408
1.194,390.874911786391,-836.0736876472306
1.196,379.5279955193689,-810.1301550494088
1.198,447.36392692615755,-766.4692635181639
1.2,446.19017446791474,-743.099108222972
1.202,423.3039516137418,-699.8402501248505
1.204,373.8616639064239,-680.2842098996989
1.206,378.6933606616285,-638.0963050450189
1.208,377.17883838660146,-623.2138269584882
1.21,402.8520961330596,-582.5310371456189
1.212,434.5041721066614,-572.9584078537994
1.214,435.2867804482112,-533.6160184085293
1.216,471.15994807176327,-529.8404540742798
1.218,459.6986313371438,-491.51539800828607
1.22,464.0906689205267,-491.9843948134755
1.222,497.90548482204207,-457.93375670020293
1.224,481.74515242120094,-461.68271595722115
1.226,481.037239191868,-429.29850269208976
1.228,500.1056395037781,-436.17634564143486
1.23,496.3883990250842,-407.2396683751941
1.232,515.6398752191112,-415.91724144363377
1.234,520.6848780328603,-390.0077812668403
1.236,540.460884034394,-399.2594062694392
1.238,533.4130091472884,-377.55136482009726
1.24,451.0838623648384,-387.25627172926704
1.242,467.6685566251357,-367.3782959515564
1.244,449.0073120921683,-377.2907668132058
1.246,482.6187015833025,-360.92567566961577
1.248,464.02643781248355,-370.64327669552205
1.25,495.2368697015864,-355.43843115680886
1.252,476.3539605589207,-365.25549321578615
1.254,503.1518805267221,-352.2148100228514
1.256,484.6102313149505,-361.81046211978565
1.258,486.7447744275803,-349.5604832880803
1.26,491.024370498484,-359.17041651663243
1.262,467.5873424781462,-348.19393092253324
1.264,496.04312456359787,-357.1899667597653
1.266,470.72978067012076,-347.15486956134606
1.268,500.3796940510621,-355.5652104376065
1.27,472.2536245502248,-346.76016949549626
1.272,503.59357364560265,-354.3796053082683
1.274,474.4233095234506,-346.0568664314975
