Time,Electrical Power,Mechanical Power
0.742,125.14565467390625,2.336835082168223
0.744,124.40653944118684,-6.194780302033052
0.746,124.43304379483862,-6.166671064967024
0.748,125.03158989508245,-5.87404885617128
0.75,123.42887129023205,-5.780988848255971
0.752,123.9714472833295,-5.61345191339714
0.754,123.96378240878352,-5.617546428686056
0.756,124.37910208072023,-5.401140160402362
0.758,124.49042627645076,-5.34213236203705
0.76,124.73022308996221,-5.229919435951132
0.762,125.0254683002012,-5.076533706802188
0.764,124.96341793426203,-5.102083883268138
0.766,125.35567559611371,-4.909702842951345
0.768,125.47796703969219,-4.8535792352710665
0.77,125.71990774977252,-4.739457598102067
0.772,125.98463333189798,-4.603538236246704
0.774,125.92751030167011,-4.6255391308943254
0.776,126.29669916458042,-4.446519745181366
0.778,126.40709327153176,-4.389315267703616
0.78,126.61391924972685,-4.287126387184141
0.782,126.91857821257116,-4.139443394948718
0.784,126.87162763404791,-4.1564094266334
0.786,127.16322003299004,-4.0179835060187
0.788,127.10779744739632,-4.0447187096572925
0.79,127.55488610083555,-3.8147171081083346
0.792,127.79427196200402,-3.694451119436806
0.794,127.71673948810754,-3.73561007787079
0.796,128.0547300581959,-3.571531507020706
0.798,127.96061009493854,-3.5997519741576376
0.8,128.15058586571007,-3.4242782974270023
0.802,221.25437266875602,-1.1374985616631905
0.804,247.48169553725182,15.342560679153713
0.806,274.5895323288367,28.608557247264226
0.808,292.496073308298,39.040514376036406
0.81,308.39842857355313,46.51847856836075
0.812,196.4026891533095,36.70224391644595
0.8140000000000001,184.39495675829713,38.38539847694443
0.8160000000000001,161.87888102952508,38.75892678285332
0.8180000000000001,168.72101229729026,34.11642848363448
0.8200000000000001,164.52564640216127,31.88804354621379
0.8220000000000001,148.8656842251543,28.241198932212058
0.8240000000000001,132.88285984551374,23.025261527587656
0.8260000000000001,16.726055080489168,17.29936805490103
0.8280000000000001,63.89341460996616,11.054329872320494
0.8300000000000001,104.5593504020323,4.72031300853262
0.8320000000000001,99.12845229832932,0.9811437643489205
0.834,95.93796060230595,-0.7085173299847489
0.836,92.94776141020772,-2.022757189476941
0.838,91.13480562162354,-3.313987654723609
0.84,87.48801329007101,-5.254260308599871
0.842,84.58105706628635,-6.824798003208522
0.844,80.27739824833526,-8.487131475253387
0.846,77.42834906199306,-10.032228917423692
0.848,74.7961731141705,-11.505736778528979
0.85,72.30878751053578,-12.8902048305612
0.852,70.12697809751431,-13.84322166437046
0.854,121.18800510130194,-15.786337459087843
0.856,130.15675881580682,-17.18917843854151
0.858,127.85157848362866,-18.498844514553085
0.86,128.6207723546335,-19.614194984459132
0.862,129.6844525896961,-20.139175592415803
0.864,126.90434894278556,-21.943324225930994
0.866,127.35617728121666,-23.09458040046507
0.868,128.04874034832935,-24.11988835841226
0.87,127.47451032668138,-24.257401513183318
0.872,129.73120923225508,-25.31687194743807
0.874,129.42101753707684,-26.495827908141283
0.876,128.19583162960447,-27.30809563711028
0.878,129.67463100763644,-27.962469144973696
0.88,129.05474661531252,-28.45965459789594
0.882,89.55228568960902,-27.861521321809143
0.884,90.47100852980441,-29.210024328047766
0.886,92.80628423212767,-29.57340385848401
0.888,92.90056302676985,-29.752800749358613
0.89,92.46605012695692,-29.008568916533974
0.892,97.14210846943223,-29.34841869419199
0.894,100.56995384834192,-29.222465905730044
0.896,91.63731066496845,-28.89193726933237
0.898,95.63936222942621,-28.429900796052017
0.9,97.41863455677951,-27.773194605502155
0.902,102.5480794192718,-26.93481819723171
0.904,107.79741422425963,-26.0631205612708
0.906,110.30979480987504,-25.080249457281028
0.908,116.41688512553188,-23.770720263566652
0.91,115.90703233066007,-22.336568959234196
0.912,112.78515408095714,-20.70746057427443
0.914,119.7741730736563,-18.91510390470354
0.916,130.89569046454045,-15.54510177821894
0.918,132.22121635726666,-14.808935511087366
0.92,133.1631159101318,-12.462737091844541
0.922,134.54707282265804,-9.883339481895117
0.924,140.75235882758494,-7.169157501849224
0.926,149.76478021863255,-4.243338645885626
0.928,159.16778704827823,-1.0994172924523848
0.93,152.32232531170993,2.292773165452938
0.932,161.72469871813004,8.209543905434558
0.934,170.07559074225065,9.784592910949447
0.936,170.07463201699431,13.388992414721798
0.9380000000000001,180.89335335907327,17.293597834525478
0.9400000000000001,191.724803868347,21.505726318453995
0.9420000000000001,195.07732367938934,26.00580848714106
0.9440000000000001,203.34953233672937,30.77146015677019
0.9460000000000001,214.9364508611599,35.83609966663299
